run_id,preprocessing,model_type,model_name,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,rpd,correlation,bias,cv_mean,cv_std,cv_scores,train_time,n_train,n_test,feature_importance,y_test,y_pred_test,y_train,y_pred_train,status,error,model_path
run_20251202_101743,reflectance,plsr,PLSR_reflectance,0.7032955804406301,0.7210645532209965,10.337446847191162,9.165834712532956,8.049747044205573,7.181910156555853,1.8934251710822116,0.8532994121689023,1.3831144466945797,0.6477161934843325,0.031686124452707146,"[0.6264158287953011, 0.6371093767657257, 0.6096083110637318, 0.699315546174905, 0.6661319046219986]",0.012729644775390625,480,120,"{'410': np.float64(1.0), '431': np.float64(0.07337821056361231), '452': np.float64(0.6984142235216148), '473': np.float64(0.9611898140523386), '494': np.float64(0.49228979984857985), '515': np.float64(0.38476993364066325), '536': np.float64(0.9253225224535713), '557': np.float64(0.6822121974845949), '578': np.float64(0.007396774080195255), '599': np.float64(0.4604911183012962), '620': np.float64(0.5307693167666199), '641': np.float64(0.32694199630471454), '662': np.float64(0.07677857481859632), '683': np.float64(0.10595921714903603), '704': np.float64(0.1833394248330864), '725': np.float64(0.1716879653545645), '746': np.float64(0.07992849205088819), '767': np.float64(0.05374482711791672), '788': np.float64(0.16225529562364244), '809': np.float64(0.14691170789964586), '830': np.float64(0.03059813182671435), '851': np.float64(0.2883165431716993), '872': np.float64(0.4911017186785688), '893': np.float64(0.5440114840511133), '914': np.float64(0.42537356137039395), '935': np.float64(0.15220056692272627), '956': np.float64(0.16604592772158105), '977': np.float64(0.4090801147472773), '998': np.float64(0.5213395219613097), '1019': np.float64(0.5119576423009486), '1040': np.float64(0.3982805533259387), '1061': np.float64(0.20152358049997426), '1082': np.float64(0.01666105825572613), '1103': np.float64(0.04757206265858173), '1124': np.float64(0.09743748762558489), '1145': np.float64(0.1922969725989589), '1166': np.float64(0.23271611774330261), '1187': np.float64(0.2489247165352111), '1208': np.float64(0.21892750450567175), '1229': np.float64(0.17641071849250067), '1250': np.float64(0.1255146745512173), '1271': np.float64(0.09100561182286244), '1292': np.float64(0.0691380742594407), '1313': np.float64(0.05195213729646099), '1334': np.float64(0.1099775381697903), '1355': np.float64(0.20136729250098495), '1376': np.float64(0.3572760896050405), '1397': np.float64(0.2487060336399476), '1418': np.float64(0.47339598278353456), '1439': np.float64(0.653840741433845), '1461': np.float64(0.43395822544648704), '1482': np.float64(0.28237169380515337), '1503': np.float64(0.1341117285002481), '1524': np.float64(0.026270440125528417), '1545': np.float64(0.05936583727878183), '1566': np.float64(0.10618627153538697), '1587': np.float64(0.14398168906013545), '1608': np.float64(0.16213314779027144), '1629': np.float64(0.16501239241235924), '1650': np.float64(0.17570031532597966), '1671': np.float64(0.19106038845235085), '1692': np.float64(0.2033649665417457), '1713': np.float64(0.2001678249351473), '1734': np.float64(0.19500712983846788), '1755': np.float64(0.16015468996197416), '1776': np.float64(0.1483042149241192), '1797': np.float64(0.14501870458855867), '1818': np.float64(0.14661039688812888), '1839': np.float64(0.15596530933892797), '1860': np.float64(0.188983415819908), '1881': np.float64(0.4391117596763958), '1902': np.float64(0.7545709219200857), '1923': np.float64(0.47112796632755877), '1944': np.float64(0.47827497968554933), '1965': np.float64(0.3498722881208164), '1986': np.float64(0.20156368558987905), '2007': np.float64(0.08678162251142005), '2028': np.float64(0.02420856432402699), '2049': np.float64(0.0031833045364232596), '2070': np.float64(0.01916260876554839), '2091': np.float64(0.014101514004307225), '2112': np.float64(0.06372933447120323), '2133': np.float64(0.22937797481896377), '2154': np.float64(0.3168800329854545), '2175': np.float64(0.22369174848675616), '2196': np.float64(0.14906665166021277), '2217': np.float64(0.11668126637443901), '2238': np.float64(0.6106059001088366), '2259': np.float64(0.44115861896901315), '2280': np.float64(0.6732627614689038), '2301': np.float64(0.4612428013055391), '2322': np.float64(0.014798335269536245), '2343': np.float64(0.4300911122075547), '2364': np.float64(0.6531451525177502), '2385': np.float64(0.605695005250489), '2406': np.float64(0.3727670005451951), '2427': np.float64(0.5110495210339266), '2448': np.float64(0.4349737585067402), '2469': np.float64(0.18956392819882334), '2490': np.float64(0.01959836521635053)}","[30.58, 16.95, 19.6, 35.35, 39.87, 63.8, 36.05, 41.75, 35.35, 15.55, 26.17, 67.68, 66.35, 18.45, 10.35, 27.03, 65.3, 16.72, 48.75, 51.02, 29.67, 19.28, 8.13, 54.57, 29.15, 40.53, 42.1, 22.77, 26.32, 49.82, 40.3, 69.5, 40.75, 24.73, 59.25, 57.05, 28.38, 60.6, 11.0, 37.52, 28.87, 17.5, 15.5, 26.18, 71.9, 27.4, 10.0, 29.8, 14.1, 32.85, 28.02, 38.62, 64.7, 33.62, 55.25, 16.12, 41.12, 23.97, 41.52, 43.97, 36.78, 26.75, 15.0, 17.15, 14.88, 54.95, 25.6, 33.37, 40.75, 7.32, 67.52, 53.98, 20.57, 20.38, 32.82, 19.5, 35.67, 7.87, 13.8, 8.68, 41.12, 22.2, 65.82, 13.57, 47.5, 22.48, 16.55, 22.05, 27.5, 4.6, 26.58, 13.12, 31.1, 26.3, 16.08, 52.5, 7.5, 36.03, 45.05, 39.13, 30.18, 17.32, 12.27, 76.3, 41.32, 64.83, 12.55, 16.85, 47.65, 23.25, 34.75, 40.48, 38.43, 57.37, 28.75, 35.0, 3.58, 14.13, 40.3, 53.0]","[37.21635564651351, 19.9243370056668, 25.254189826623946, 38.23724181740921, 21.719863223659146, 59.79851543565755, 39.678151964354434, 29.530799746689553, 38.23724181740921, 9.91229413671676, 44.66546973197022, 62.71244494948307, 52.08989730806574, 19.158585989968273, 13.100542174468611, 41.460527246417456, 59.41557905581917, 24.390774380671846, 43.03246165119375, 53.51804730123451, 42.25813183137347, 18.54445447584342, 32.90441787106034, 54.15887658550821, 28.960102383946463, 37.0436451453228, 39.29455358422841, 23.413688719811653, 28.9818715372076, 42.22323513118892, 24.32479889625722, 77.2300953301143, 43.721496222195064, 15.242473279120695, 61.136991691275426, 44.73307461965071, 52.114872777085004, 55.87558018621198, 21.603269359362592, 39.59777670473117, 18.021544799804488, 18.831909086185647, 30.58291940380616, 30.028166372102792, 62.6244701509016, 31.860063188755575, 20.656218782235772, 38.917066898979215, 20.146800793932286, 33.14000285952534, 23.698681309888613, 35.11116075801353, 62.64929889817412, 21.845215003463164, 32.26174581033138, 13.91348865834679, 37.14918978332153, 22.61180155943155, 32.865255535811094, 44.164363633546074, 37.926826069473194, 35.982570160499414, 17.58187773181512, 17.51757281941378, 27.522400128011384, 50.454482980544086, 32.4330053402049, 26.863493190299813, 43.721496222195064, 16.803102131954738, 57.573056987132674, 36.69134777708193, 26.40609083539999, 16.696341864089952, 29.63139699853768, 32.3259804829388, 36.34964375125929, 7.2653848688178115, 26.71540637664976, 18.10955249188575, 36.12169027086231, 31.523296047426143, 60.45459467293093, 16.086500271306328, 42.919963222816534, 24.83652421850028, 33.90515803664773, 24.98720844989613, 30.482726875218525, 18.672997399942837, 39.792817965972624, 26.160082441942322, 32.838266309508846, 30.969390526491306, 21.886778143925277, 58.06784180454463, 25.90399650014694, 38.455514952570134, 56.50448399858445, 30.615356489812932, 24.45114934722121, 21.307521036838526, 11.911674517053424, 57.301716702552476, 50.310721607262316, 59.07549852506497, 23.36660287600087, 20.55892361083017, 47.74105743468025, 24.494804334347037, 27.34306829045851, 54.44241466433435, 26.85285210692925, 55.97862113961011, 31.632009383641975, 20.9102274827543, 14.558424495815856, 33.28349977534502, 51.65480052561043, 49.07583791170119]","[20.1, 40.0, 46.65, 36.0, 29.7, 27.8, 16.9, 46.05, 37.85, 42.5, 32.47, 68.25, 19.95, 20.55, 48.57, 49.95, 47.45, 6.6, 9.32, 20.22, 36.3, 32.62, 33.87, 42.2, 46.8, 49.68, 47.77, 19.45, 18.58, 47.75, 57.85, 19.0, 2.38, 9.32, 43.65, 69.48, 71.3, 61.45, 73.08, 39.5, 30.4, 5.25, 10.77, 45.05, 39.63, 24.57, 48.1, 29.12, 14.95, 17.98, 55.98, 37.52, 18.25, 40.2, 11.18, 27.95, 28.15, 11.25, 31.82, 24.5, 61.28, 53.38, 72.2, 23.1, 59.25, 16.35, 70.1, 33.15, 16.53, 17.82, 12.5, 61.05, 16.43, 51.07, 7.83, 15.65, 61.07, 20.05, 45.65, 26.53, 8.8, 21.2, 25.9, 16.52, 27.42, 12.5, 57.25, 62.63, 58.6, 20.25, 44.82, 41.25, 25.6, 61.9, 46.25, 58.95, 23.87, 38.37, 59.6, 40.72, 38.5, 42.0, 28.12, 19.85, 30.4, 41.9, 24.75, 32.65, 55.4, 8.85, 26.8, 12.15, 45.23, 49.27, 13.15, 43.78, 16.37, 27.35, 39.9, 39.52, 30.7, 34.27, 25.65, 20.68, 28.8, 17.27, 36.5, 35.17, 22.45, 22.63, 61.23, 69.8, 3.07, 44.3, 33.95, 31.25, 13.88, 30.2, 21.65, 70.58, 29.05, 26.93, 64.65, 23.6, 38.0, 28.25, 52.0, 22.52, 13.02, 34.2, 8.8, 24.8, 46.07, 46.85, 35.0, 34.55, 51.97, 50.3, 52.77, 33.77, 31.0, 63.53, 51.65, 46.35, 29.92, 58.05, 34.3, 48.9, 31.05, 24.85, 28.18, 21.55, 42.28, 68.35, 42.23, 12.82, 32.12, 47.38, 74.75, 12.2, 59.63, 26.27, 37.48, 55.5, 24.25, 7.2, 27.15, 3.23, 85.88, 64.12, 31.75, 46.62, 76.03, 50.15, 38.3, 33.45, 47.25, 36.73, 12.15, 46.72, 62.13, 15.2, 88.92, 32.33, 38.25, 42.7, 34.75, 48.35, 33.5, 49.08, 10.27, 27.65, 31.15, 58.55, 73.57, 30.75, 31.73, 19.85, 29.05, 18.08, 33.0, 79.45, 18.6, 8.3, 18.6, 58.02, 11.87, 73.5, 24.3, 20.87, 49.4, 19.0, 58.52, 65.35, 20.2, 35.82, 11.58, 71.93, 18.62, 65.4, 7.1, 31.7, 14.1, 52.08, 21.38, 9.63, 17.5, 8.25, 47.22, 21.75, 71.9, 23.97, 30.32, 43.17, 46.35, 16.1, 59.62, 62.6, 26.43, 50.6, 18.77, 28.88, 6.57, 70.3, 27.83, 46.4, 38.25, 42.92, 37.42, 26.7, 13.32, 64.0, 29.88, 51.33, 17.67, 30.17, 14.0, 56.37, 32.63, 51.57, 37.65, 4.37, 13.8, 28.4, 49.3, 23.23, 61.28, 9.6, 25.2, 22.15, 53.55, 55.3, 41.68, 56.87, 78.07, 20.62, 24.95, 63.73, 20.32, 32.25, 34.62, 52.32, 64.57, 74.7, 61.23, 20.22, 27.15, 33.9, 21.35, 68.28, 76.23, 33.85, 24.78, 11.87, 28.82, 23.6, 62.12, 30.02, 51.4, 38.9, 33.87, 65.13, 5.5, 32.3, 58.6, 16.83, 39.48, 40.75, 28.87, 26.65, 27.37, 14.08, 38.4, 3.75, 61.83, 24.05, 41.25, 46.77, 16.85, 6.5, 15.17, 56.5, 29.2, 19.9, 33.07, 52.75, 53.7, 41.5, 82.35, 60.95, 44.17, 63.7, 10.9, 8.73, 73.45, 17.9, 20.08, 11.35, 16.75, 29.45, 72.7, 48.15, 13.0, 32.62, 59.93, 20.0, 51.9, 37.0, 23.9, 10.75, 32.47, 5.63, 5.45, 46.13, 17.32, 60.35, 56.38, 29.42, 73.55, 8.87, 15.7, 49.95, 39.0, 43.95, 52.15, 71.78, 12.0, 59.02, 36.8, 27.72, 25.73, 25.65, 17.45, 6.23, 51.82, 63.72, 39.62, 71.0, 37.37, 27.68, 81.0, 51.7, 40.15, 44.45, 18.8, 27.58, 18.1, 51.95, 17.32, 40.65, 18.47, 30.9, 54.5, 23.5, 49.8, 62.92, 23.15, 12.08, 38.77, 2.25, 75.23, 42.12, 25.0, 52.45, 38.6, 40.3, 8.05, 71.43, 28.22, 34.35, 50.55, 43.13, 39.75, 13.9, 13.5, 22.07, 39.5, 28.05, 38.85, 42.83, 23.88, 64.25, 44.13, 75.57, 22.5, 52.02, 47.38, 37.05, 79.15, 56.75, 26.27, 70.07, 24.0, 15.1, 67.7, 60.35, 26.95, 11.95, 35.48, 34.0, 26.9, 8.13, 22.38, 34.2, 21.63, 33.4, 66.08, 71.77, 40.05, 48.12, 18.1, 50.82, 21.18, 61.08, 23.88, 27.05, 53.28, 52.0, 62.2, 35.05]","[29.751421778887483, 55.94420247377813, 36.536231409859084, 57.44700865481529, 29.11342521442086, 30.366343518974983, 16.78399572397423, 34.89838456954517, 23.744784017646122, 34.431912862634626, 18.552795480393815, 63.08513123483499, 42.367237073753074, 17.799567191177793, 42.79975670429534, 45.051524180477564, 41.07217569849146, 16.34041111213653, 14.021106385497667, 23.909442090166763, 59.49901633359606, 22.372821639294685, 49.16974902319009, 48.939045347857714, 60.227909963386914, 58.97782057458427, 39.33874521668044, 26.675336128895548, 19.081441078084396, 37.13531524716837, 52.325685765684895, 15.562526072956235, 8.358423067678526, 21.217862215249866, 53.86536220862159, 64.68548051193318, 61.73796750256192, 53.03409890184955, 63.10043707487632, 58.786070513528294, 19.495269513271538, 19.490297455433566, 26.714608005270595, 36.811525743479, 30.82450150885032, 25.105774675457564, 39.0022281691969, 36.420610025084926, 17.224695302557905, 11.433811235051877, 53.585184735431476, 45.61885417256395, 30.351819108406684, 28.920573002688684, 17.535296526331773, 31.71122565601781, 32.11734114481976, 23.901205116381007, 30.95137639117572, 28.47796269927511, 63.10890036842064, 54.64531052337503, 60.38599270860856, 22.107541487555984, 48.95038995974674, 30.79282719728036, 62.28734005486536, 29.564005925883812, 15.43463823044143, 32.00600353647025, 29.908440328292887, 63.67960498042666, 16.619929971673223, 44.582105336254884, 20.90519774026982, 18.735333705354403, 57.54108432384918, 22.75139091033931, 54.3503507583447, 23.447464341209688, 16.244305906184607, 36.783326627726176, 22.830176258745634, 19.68357469482946, 25.67702515372799, 9.004576451772824, 57.980283457328696, 65.83961342251934, 60.19583526269698, 16.993293259314743, 26.182615680481646, 32.870947979154565, 25.881521250376004, 57.36181103645602, 29.016512892519813, 60.351449502376276, 20.24953519081093, 42.95783218109412, 58.58247466665898, 34.40118035238354, 7.020568016633167, 39.16210887410979, 43.78743922682589, 15.225176671379682, 28.991549356442892, 42.72990753028695, 32.716025379192274, 27.626995410624712, 66.89302648790284, 20.56018742633134, 31.005875288660228, 26.36633590438563, 37.69472234833579, 55.70116697705912, 16.928278540706327, 56.82839882676196, 18.878954886188453, 24.389915313565226, 42.531822510918815, 32.09962847244675, 46.72201023313248, 26.535871875741442, 17.593127223956326, 28.965144643443786, 29.777467651129836, 23.888316187305385, 37.96410228643369, 27.271924910622193, 24.307548315703173, 45.69142076340333, 61.216312013025856, 61.46176480292099, 8.501595854294496, 57.90041240465248, 25.461416893065035, 43.80198958731296, 32.6834478995204, 27.262770457315373, 26.710404804568483, 37.58818071919352, 31.80034217027783, 37.79845058415515, 44.75116349439079, 43.27513946930591, 22.040198054620063, 35.87238369813882, 55.74054880801572, 31.749108123471572, 29.140002105698493, 26.97149905547053, 12.892159063992615, 30.464181751296906, 32.26894262655535, 52.07921197350462, 12.195577522882513, 21.08507308916076, 51.02744275664166, 43.08389200620657, 42.25864921421464, 28.777463808484633, 29.92513304601512, 60.436392733785894, 59.56571433336916, 53.91445382948537, 35.82452238891113, 63.177928149240785, 35.43381911198291, 41.76031197422621, 47.20652685909297, 25.16413197760491, 22.871068642029556, 29.171597339789354, 54.11672222170349, 58.47304383656157, 50.34724791680651, 17.187046704861036, 27.31713846561403, 73.52160731652529, 60.89913379130536, 10.529540438219104, 72.90624862696475, 34.162526959260134, 27.002731089614024, 59.87948606758618, 35.31121901852618, 18.617021582954216, 21.63763000875057, 17.157947558200757, 65.42305179258881, 54.23484927365434, 26.86666759558611, 42.62411146406296, 61.26348939240288, 47.105405279144534, 45.21592752250657, 37.52039732153985, 33.09964973314859, 38.14256063911974, 21.77197236500526, 28.65215368239567, 61.48424362065205, 12.084256039329766, 67.32856853437184, 35.05527088503768, 52.11154515805525, 40.40795699423507, 25.03186280155571, 50.012399987351294, 43.573045531814046, 49.733400968298454, 17.080001390018488, 27.27781740753207, 23.47471801972195, 33.761585281970156, 52.00472765092868, 17.93832775921451, 41.316270150630615, 26.77285027954655, 20.227931431949266, 21.68623240038422, 33.687934567717456, 59.62696492065115, 20.470563182600625, 10.03650967301363, 28.479561793436606, 53.53284403970657, 12.838592616272813, 64.07330375353027, 16.94001099245384, 22.41308797042766, 31.71208200943375, 13.894114240221043, 36.561609617188765, 47.30628361604188, 31.722933183812177, 29.597931679402837, 14.971228638590084, 61.727220442337575, 28.294966850443373, 58.56919661067135, 15.272109377155513, 45.813658959550814, 22.955041419194508, 50.368918955386405, 19.243957660295163, 15.650171830750551, 18.598564334728678, 18.84016554376679, 28.97704880339944, 52.66390513364728, 54.457102669125106, 35.28822423302014, 27.742521315065456, 42.0412295229491, 33.64459281255671, 14.935796214974001, 61.003509786915735, 49.099854951223044, 23.301534614430835, 49.94257524630639, 17.742002710963774, 31.833934826736968, 12.664809506503339, 54.157556542202514, 26.1983177318294, 27.90158426881437, 39.66867383981912, 41.5602955932133, 49.97039472856693, 22.196294021734058, 20.39214724827064, 56.31935410311404, 38.30436523549698, 35.93922465493989, 32.771677996692105, 42.33057827049311, 37.82180021828915, 55.64540237765778, 33.44972919168353, 54.83667388532596, 27.45908150993147, -1.7430746080425479, 1.1620951308895826, 31.828806959770336, 30.232600983426217, 26.55476283558126, 58.29478657290856, 12.013070021628447, 32.276599085804705, 17.818405250556857, 58.4092963490153, 43.119579597657804, 52.52140009633848, 32.65685016870947, 64.46420847356369, 32.596192009784474, 15.480347741920895, 41.68484375047184, 23.677121166789483, 29.623769774474926, 27.579313211157853, 39.88652201119116, 63.143369633786335, 62.57687897546616, 55.99752707138404, 21.776471528508445, 24.937576576827546, 30.09848740433071, 25.127851722100488, 52.52443329643325, 63.99031039812547, 36.1190646942888, 29.510818754849172, 26.946001339458586, 23.467045716829443, 21.56974991247322, 65.28304510485101, 24.95263057156752, 28.39939486983741, 54.7527752237643, 42.87225955714345, 43.270651837618416, 11.798646233781927, 34.65061003471273, 59.57129479008924, 24.385722998214536, 37.340606224311415, 30.016475774355932, 30.223184065070484, 30.84633808350317, 28.728412038599824, 16.088871915383475, 31.19325409473966, 7.424571283838997, 65.11917742556045, 22.03106435420573, 50.976094957893835, 46.933586467123234, 19.0639958241657, 22.123025640056575, 18.190696283909485, 34.40504233938239, 32.865789511989334, 20.117865278068084, 23.003044771757654, 42.18065660899291, 46.750383198944874, 34.19222311734071, 64.2322820096056, 54.59077924977459, 46.63081488096867, 53.83642630978989, 13.72350070712865, 19.261288112646312, 62.362828911055985, 37.26444205767092, 36.43232706437528, 22.110468912786068, 26.290181037552603, 23.700176310475896, 64.72038756844303, 50.99548723043176, 16.510303712485292, 26.125874665014933, 60.20591163173704, 23.531057798880504, 57.14329286931978, 39.015917561510925, 35.12962273719719, 19.165241981404872, 31.784878196314622, 17.05187621184062, 19.176162665951104, 48.09532229295365, 24.920893417909426, 40.75039937239479, 37.02841836089506, 33.210360058327076, 68.51121322417362, 15.773286866482497, 10.606104577501664, 51.58643130469614, 24.91809800876298, 44.69554901514206, 40.378535273046346, 60.77685695237862, 22.840834336504578, 56.476196336439806, 41.225937112443724, 22.947048147034096, 26.169618261819156, 22.987170922950735, 10.301108701381846, 7.3937799944210845, 56.27225858955097, 61.23649061320594, 34.35356237863141, 60.59596303205886, 42.26042891382714, 17.649979690481178, 68.98396714628879, 37.44912218466443, 38.237497356975055, 48.04737186751063, 21.776930869010748, 29.304366049303752, 18.12871505735409, 48.90867749534927, 25.664687928468133, 43.27610871175985, 27.39047307824948, 40.93069856082961, 49.54597831366469, 25.162741259925454, 52.250870004402366, 58.015103167180285, 46.559712304738646, 12.721644890079894, 35.75342874199559, 21.482369024527927, 55.25356689077945, 44.185671897505756, 37.944434500752436, 62.68270683684835, 31.59333292089681, 40.58173511947801, 23.402216752351052, 59.91348191210254, 21.19762226326743, 37.980438641214064, 44.80146795975114, 31.38673091276025, 39.9531746692765, 19.799001815791684, 20.598858497678542, 60.6245205104461, 46.74609409169733, 35.62909225360934, 33.66473724321622, 71.98992601257311, 25.139299169805984, 53.69629819178326, 40.0638319559457, 57.225910036011115, 20.228596257041502, 40.71595702359839, 64.43264178958337, 41.134185054381156, 58.224484328214295, 60.046922679449274, 52.34579971384745, 66.84704938218027, 29.104353514288412, 18.07271032560319, 56.490983962534415, 36.04411420538821, 30.419517451769764, 7.956427721320686, 48.543688048086274, 35.422891667280474, 24.333679587145525, 20.634665562653574, 34.29937086277156, 32.80866184638008, 24.51375518301782, 37.586838658203405, 57.070389697253816, 61.4517934503165, 47.27066820403786, 51.196607440165806, 19.337888463951096, 35.74147577933498, 26.188850499600562, 62.87505385210239, 23.877612847426505, 38.050479517557626, 51.52372512930964, 55.74054880801572, 61.29398508058546, 60.760080593519206]",success,,models/run_20251202_101743/reflectance_plsr.pkl
